編號,語別,詞語,語源,義項,詞類,等級,翻譯,分類,近義詞,反義詞,相關詞,附註
700887,24,djumaken,,2400879,,,發現；找到,,,,,
700888,24,djumrac,,2400880,,,瞪,,,,,
700889,24,djumulj,,2400881,,,黏土,,,,,
700889,24,djumulj,,2400882,,,堆,,,,,
700889,24,djumulj,,2400883,,,賓茂部落,,,,,
700890,24,djumuljadjuljat,700884,2400884,,,在刺球,,,,,
700891,24,djumulju,700889#2400882,2400885,,,請堆,,,,,
700892,24,djupil,,2400886,,,貼膏,,,,,
700893,24,djupiluanga,700892,2400887,,,密封,,,,,
700895,24,dra,,2400888,,,吶,,,,,
700896,24,dradruy,,2400889,,,搖籃、嬰兒籃,,,,,
700897,24,dragaman,,2400890,,,青銅刀總稱,,,,,
700899,24,drakes,,2400891,,,樟樹,,,,,
700900,24,draki,,2400892,,,四林部落,,,,,
700901,24,dralendren,,2400893,,,新興部落,,,,,
700902,24,dralengdreng,,2400894,,,新興部落,,,,,
700905,24,drangadrang,,2400895,,,男子名,,,,,
700906,24,draqa,,2400896,,,叉,,,,,
700907,24,draqadraqa,700906,2400897,,,叉形,,,,,
700908,24,draqili,,2400898,,,男子名,,,,,
700909,24,drasiu,,2400899,,,使…曝曬,,,,,
700910,24,drava,,2400900,,B,女性朋友,,,,,
700910,24,drava,,2400901,,B,女生朋友,,,,,
700910,24,drava,,2400902,,B,女的朋友,,,,,
700911,24,dravadrava,700910,2400903,,,親密朋友,,,,,
700915,24,dremadrukungan,,2400904,,S,彎腰,肢體動作,,,,
700918,24,dremaluq,,2400905,,,使它變長；條拉長、留長,,,,,
700919,24,dremasi,,2400906,,I,曬乾（如將衣服曬乾）,生活作息,,,,
700922,24,dremedreman,,2400907,,,女子名,,,,,
700924,24,dremiur,,2400908,,,攪拌,肢體動作,,,,
700926,24,drengelan,,2400909,,U,頸子,身體部位,,,,
700928,24,drequng,,2400910,,,鼾聲,,,,,
700929,24,dresdres,,2400911,,,女子名,,,,,
700930,24,dri,,2400912,,,確認,,,,,
700930,24,dri,,2400913,,,［助］,,,,,
700930,24,dri,,2400914,,,說,,,,,
700932,24,dridri,,2400915,,B,豬,,,,,
700932,24,dridri,,2400916,,B,乳豬,動物(含昆蟲),,,,
700933,24,drikitj,,2400917,,B,矮（身高）；短,特徵,,,,
700933,24,drikitj,,2400918,,B,矮（身高）,特徵,,,,
700933,24,drikitj,PAN26019,2400919,,B,短,特徵,,,,
700934,24,drimukui,,2400920,,,瑪瑙珠,,,,,
700935,24,drinpa,,2400921,,,多排琉璃項鍊（3-5排）,,,,,
700935,24,drinpa,,2400922,,,項練飾品,,,,,
700936,24,drudisang,,2400923,,,修女,人物、身分,,,,
700939,24,drusa,PAN30558,2400924,,B,二,01數字計量,,,,
700939,24,drusa,,2400925,,B,二',01數字計量,,,,
700939,24,drusa,PAN30558,2400926,,B,二個,01數字計量,,,,
700940,24,drusa a iday,,2400927,,I,兩百,數字計量,,,,
700941,24,drusa a pulu’,,2400928,,B,二十,數字計量,,,,
700942,24,drusa a pulu’ katu drusa,,2400929,,B,二十二,數字計量,,,,
700943,24,drusa a pulu’ katu ita,,2400930,,B,二十一,數字計量,,,,
700944,24,drusa a pulu’ katu lima,,2400931,,B,二十五,數字計量,,,,
700945,24,drusa a pulu’ katu sepatj,,2400932,,B,二十四,數字計量,,,,
700946,24,drusa a pulu’ katu tjelu,,2400933,,B,二十三,數字計量,,,,
700953,24,drusaidai,,2400934,,,兩百,,,,,
700954,24,drusapuluq,704903,2400935,,,二十,,,,,
700960,24,drusaqepuan,705320,2400936,,,兩堆,,,,,
700964,24,dudu-,,2400937,,,具有｢怒氣、生氣、惹怒｣之意,,,,,
700965,24,duduan,700964,2400938,,,怒氣,,,,,
700966,24,duku,,2400939,,U,毒,特徵,,,,
700967,24,dukulicuanga,,2400940,,,已經獨立,,,,,
700968,24,dulaiba,,2400941,,,螺絲起子,,,,,
700969,24,dulatan,,2400942,,,踩踏,,,,,
700970,24,dunbuli,,2400943,,,菜盤,,,,,
700973,24,duviduv,,2400944,,,剷平,,,,,
700974,24,duzing,,2400945,,,非洲人；黑人,,,,,
700975,24,’ecap,,2400946,,S,夾子,物品(不含食品),,,,
700976,24,’eces,,2400947,,,具有｢誓約｣之意,,,,,
700977,24,ecevucevungianga uta,,2400948,,B,再見（如互道再見）,生活作息,,,,
700978,24,’ecilu,,2400949,,I,蛋,食物(非植物),,,,
700979,24,’ecim,,2400950,,,山胡椒,植物,,,,
700983,24,ege,,2400951,,,男子名,,,,,
700984,24,ekelju,,2400952,,I,跑 (祈使),,,,,
700985,24,ekes,,2400953,,,女子名,,,,,
700986,24,’eleng,,2400954,,,女子名,,,,,
700987,24,eleng,,2400955,,,女性名,,,,,
700989,24,’elju’eljuan,,2400956,,I,後院,建築,,,,
700990,24,’eluz,PAN29919,2400957,,I,柱子,建築,,,,
700994,24,’emacepang,,2400958,,U,量測,生活作息,,,,
700996,24,’emacuvung,,2400959,,I,完成,其他,,,,
701000,24,’emale’al,,2400960,,,啃,飲食,,,,
701003,24,’emaljiv,,2400961,,S,蓋屋頂,建築,,,,
701005,24,’emapaz,,2400962,,U,搭建圍籬,建築,,,,
701007,24,’emaru’arut,,2400963,,I,分(東西),,,,,
701009,24,’emaung,,2400964,,S,哭,情緒思維,,,,
701011,24,’eme,,2400965,,,女子名,,,,,
701012,24,’emeceng,,2400966,,S,阻擋,其他,,,,
701015,24,’emeljev,,2400967,,,關上； 關（門；窗）,行動,,,,
701015,24,’emeljev,,2400968,,,關上,行動,,,,
701015,24,’emeljev,,2400969,,,關（門；窗）,行動,,,,
701017,24,’emereng,,2400970,,,躺,肢體動作,,,,
701020,24,’emiladj,,2400971,,B,坐著；坐下,行動,,,,
701020,24,’emiladj,,2400972,,B,坐著,行動,,,,
701020,24,’emiladj,,2400973,,B,坐下,肢體動作,,,,
701021,24,’emival,,2400974,,U,撬開,肢體動作,,,,
701022,24,’empipitj,,2400975,,,壓扁,肢體動作,,,,
701023,24,emuagu,,2400976,,,放牛,,,,,
701025,24,’emuba,707384,2400977,,,穿外套,,,,,
701026,24,emuba,707385,2400978,,,穿大衣,,,,,
701027,24,’emudjalj,,2400979,,B,下雨,自然景觀,,,,
701028,24,’emulada,,2400980,,U,找碴,其他,,,,
701031,24,’emunu,,2400981,,,剪（頭髮）,生活作息,,,,
701033,24,’emuyulj,,2400982,,I,捆木材,肢體動作,,,,
701035,24,’epe,,2400983,,,女子名,,,,,
701036,24,’erepus,,2400984,,B,雲,自然景觀,,,,
701037,24,’esai,,2400985,,,男子名,,,,,
701038,24,’ezung,,2400986,,B,窗戶,建築,,,,
701040,24,gacalj-,,2400987,,,具有起身；站立之意,,,,,
701041,24,gacalju,701040,2400988,,B,起床,26肢體動作,,,,
701041,24,gacalju,701040,2400989,,B,起立（命令式）,肢體動作,,,,
701041,24,gacalju,701040,2400990,,B,起立,疑問詞,,,,
701041,24,gacalju,701040,2400991,,B,請起立,26肢體動作,,,,
701042,24,gacel,PAN30267,2400992,,U,癢,生老病死傷,,,,
701043,24,gacelangata,701042,2400993,,,非常癢,,,,,
701044,24,gaciu,JPN071,2400994,,,鵝,,,,,
701046,24,gacu,,2400995,,,月曆,,,,,
701047,24,gade,,2400996,,,山,,,,,
701050,24,gadu,,2400997,,,家名,,,,,
701050,24,gadu,,2400998,,,山,,,,,
701050,24,gadu,,2400999,,,卡多部落,,,,,
701051,24,gaduan,701050#2400998,2401000,,,一座山,,,,,
701052,24,gadugadu,701050#2400998,2401001,,U,山丘,,,,,
701052,24,gadugadu,701050#2400998,2401002,,U,獨立的小山頭,山川地理,,,,
701053,24,gagalj-,,2401003,,,具有｢危險、懼怕｣之意,,,,,
701054,24,gagang,,2401004,,,男子名,,,,,
701055,24,gagucalen,701163,2401005,,,需撥開,,,,,
701056,24,gagumuc,,2401006,,,含羞草,,,,,
701057,24,gaikuku,,2401007,,,國外,,,,,
701059,24,gakku,,2401008,,B,學校,建築,,,,
701060,24,galaigai,,2401009,,,女子名,,,,,
701061,24,galalj,,2401010,,I,鬼,,,,,
701063,24,galasu,,2401011,,,玻璃,,,,,
701064,24,galemegem,,2401012,,,氣憤,,,,,
701065,24,galiljegilj,,2401013,,U,亮晶晶,,,,,
701066,24,galjaugavan,,2401014,,,手指,身體部位,,,,
701067,24,galjecegec,,2401015,,,咬牙切齒,,,,,
701067,24,galjecegec,,2401016,,,厭惡,,,,,
701067,24,galjecegec,,2401017,,,憤怒；腦怒,,,,,
701068,24,galju,,2401018,,,指長輩所屬意的人,,,,,
701069,24,galju-,,2401019,,,具有｢緩慢、斯文｣之意,,,,,
701070,24,galjugaljuu,701069,2401020,,,慢走；一路平安,,,,,
701071,24,galjungegung,,2401021,,,轟隆聲,,,,,
701072,24,galjungegungegung,701071,2401022,,,連連發轟隆聲,,,,,
701074,24,galugu,,2401023,,,吵,,,,,
701075,24,galugulugu,,2401024,,,轟隆隆的聲音,,,,,
701076,24,gamel,,2401025,,,勤勞,,,,,
701077,24,gang,PAN26611,2401028,,U,螃蟹,,,,,
701077,24,gang,,2401026,,,癌症,,,,,
701077,24,gang,,2401027,,,腫瘤,,,,,
701078,24,garaljigalj,,2401029,,,長排椅子,,,,,
701079,24,garang,PAN30961,2401030,,,精神；靈力；不想跟去,,,,,
701080,24,garavagav,,2401031,,,好動,,,,,
701081,24,garuc,PAN30820,2401032,,I,梳子；梳,09物品(不含食品),,,,
701081,24,garuc,PAN30820,2401033,,I,梳子,物品(不含食品),,,,
701082,24,garucen,701081,2401034,,,梳,,,,,
701083,24,garucgucguc,701165,2401035,,,搔頭,,,,,
701084,24,garunggungan,,2401036,,,胸腔,,,,,
701085,24,gasiu,,2401037,,,合唱,,,,,
701086,24,gasu,,2401038,,,電石；瓦斯,,,,,
701086,24,gasu,,2401039,,,瓦斯,,,,,
701087,24,gasuling,,2401040,,,汽油,,,,,
701088,24,gasulisuling,,2401041,,,汽油,,,,,
701089,24,gaugavi,,2401042,,,來領受,,,,,
701090,24,gaugaw,,2401043,,,接受,,,,,
701091,24,gaus,,2401044,,,青銅刀（小把）,,,,,
701092,24,gecel,701093,2401045,,,螃蟹螯,,,,,
701093,24,gecel-,,2401046,,,具有螃蟹螯、捏、被捏之意,,,,,
701094,24,gecelen,701093,2401047,,,被夾、被捏,,,,,
701095,24,gedged,,2401048,,,持續、頻繁,,,,,
701096,24,gedgeden,701095,2401049,,,頻繁,,,,,
701097,24,geluyuc,701095,2401050,,,塌陷；塌下來,,,,,
701098,24,gemacalj,701040,2401051,,,站立,,,,,
701099,24,gemacel,701042,2401052,,,使…癢,,,,,
701101,24,gemaduan,701050#2400998,2401053,,S,沿山的；靠山的,25行動,,,,
701101,24,gemaduan,701050#2400998,2401054,,S,沿著山巒,行動,,,,
701101,24,gemaduan,701050#2400998,2401055,,S,山坡上,25行動,,,,
701103,24,gemagalj,701053,2401056,,,危險,,,,,
701104,24,gemalalj,701061,2401057,,,鬧鬼,,,,,
701105,24,gemaljecegec,701067,2401058,,,很令人厭惡,,,,,
701106,24,gemaljecgec,,2401059,,,令人氣憤的,,,,,
701107,24,gemalju,701069,2401060,,,遲緩,,,,,
701107,24,gemalju,701069,2401061,,,遲到,疑問詞,,,,
701108,24,gemaljugalju,,2401062,,,慢慢,特徵,,,,
701109,24,gemaruc,701081,2401063,,,梳,,,,,
701110,24,gemarugaruc,701081,2401064,,,正在梳,,,,,
701111,24,gemaugav,,2401065,,,收到；接受,,,,,
701112,24,gemcel,701093,2401066,,,捏人,,,,,
701113,24,gemedeged,701095,2401067,,,持續不斷,,,,,
701116,24,gemgem-,PAN30447,2401068,,,具有｢握緊、拳頭｣之意,,,,,
701117,24,gemgemen,701116,2401069,,,緊握著,,,,,
701118,24,gemidigidian,701135,2401070,,,沿著…邊,,,,,
701119,24,gemilegil,701139,2401071,,,刮除芋頭皮動作,,,,,
701120,24,geminagalj,701053,2401072,,,很危險的,,,,,
701120,24,geminagalj,701053,2401073,,,驚險,,,,,
701121,24,gemirigiring,701157,2401074,,,咆哮,,,,,
701122,24,gemiring,,2401075,,,狗吠；咆哮,,,,,
701122,24,gemiring,,2401076,,,狗吠聲,聲音,,,,
701123,24,gemitidr,,2401077,,I,割,肢體動作,,,,
701124,24,gemucal,701163,2401078,,S,撥開,26肢體動作,,,,
701125,24,gemuceguc,,2401079,,,抓癢,,,,,
701126,24,gemucguc,701165,2401080,,I,搔癢,26肢體動作,,,,
701126,24,gemucguc,701165,2401081,,I,抓癢,肢體動作,,,,
701127,24,gemugu,701169,2401082,,,叫喊,,,,,
701128,24,gemula,701171,2401083,,,暫停,,,,,
701129,24,gemumac,701174#2401125,2401084,,,抓起,,,,,
701130,24,gemurugur,701185,2401085,,,狗吠聲,,,,,
701132,24,gian,,2401086,,,議案,,,,,
701133,24,giciu,,2401087,,,議長,,,,,
701135,24,gidi-,,2401088,,,具有｢邊、側邊、旁邊｣之意,,,,,
701136,24,gidigidian,701135,2401089,,,最旁邊,,,,,
701137,24,gi’ing,,2401090,,,議員,,,,,
701138,24,gikai,,2401091,,,議會,,,,,
701139,24,gilgil-,,2401092,,,具有｢削皮、去皮｣之意,,,,,
701140,24,gilgilan,701139,2401093,,,刮芋頭外皮,,,,,
701141,24,giljegiljaw,,2401094,,,男子名,,,,,
701142,24,giljic-,,2401095,,,具有｢膽寒、懼怕｣之意,,,,,
701143,24,giljugiljung,,2401096,,,（木雕壺）｢猶如陶壺之意｣,,,,,
701144,24,gilun,,2401097,,,議論,,,,,
701145,24,ginalalj,701061,2401098,,,遇到鬼,,,,,
701146,24,ginecel,701093,2401099,,,被捏,,,,,
701148,24,gingging,,2401100,,,龍眼,,,,,
701149,24,giniljegilan,701139,2401101,,,去皮的竽頭,,,,,
701150,24,ginku,,2401102,,,銀行,,,,,
701151,24,ginucal,701163,2401103,,,被撥開,,,,,
701152,24,ginula,701171,2401104,,,被取消,,,,,
701153,24,ginumac,701174#2401125,2401105,,,被抓,,,,,
701154,24,ginuraruc,701183,2401106,,,被…攪動,,,,,
701155,24,ginuzui,701192,2401107,,,被鞭打過,,,,,
701157,24,giring-,PAN26236,2401108,,,具有｢咆哮、吠｣之意,,,,,
701158,24,gisilj,,2401109,,,男子名,,,,,
701159,24,gisilj-,,2401110,,,墊腳,,,,,
701160,24,giusia,,2401111,,,牛車,,,,,
701161,24,giziucu,,2401112,,,技術；技職；技藝,,,,,
701162,24,gu,,2401113,,,鄉鎮,,,,,
701163,24,gucal-,,2401114,,,具有｢撥開｣之意,,,,,
701164,24,gucalu,701163,2401115,,,請你撥開,,,,,
701165,24,gucguc,,2401116,,,搔；搔癢；搔癢器具,,,,,
701166,24,guciu,701162,2401117,,,鄉長,,,,,
701168,24,gugacu,701046,2401118,,,五月,,,,,
701169,24,gugu,,2401119,,,具有｢叫、喊｣之意,,,,,
701170,24,gukusiu,701162,2401120,,,鄉公所,,,,,
701171,24,gula,,2401121,,,取消；放棄；暫停,,,,,
701172,24,gulain,701171,2401122,,,放棄,,,,,
701173,24,gulu-,,2401123,,,具有｢疙瘩｣之意,,,,,
701174,24,gumac,,2401124,,,小米種類之一；爪；抓,,,,,
701174,24,gumac,,2401125,,,爪,,,,,
701175,24,gumacen,701174#2401125,2401126,,,被…抓,,,,,
701177,24,gumec,,2401127,,,五指尖交錯,,,,,
701178,24,gumu,,2401128,,,塑膠；橡皮筋,,,,,
701179,24,gung,,2401129,,,牛,,,,,
701180,24,gunggung,,2401130,,,笨,,,,,
701181,24,gunggungan,701180,2401131,,,不智的決定,,,,,
701182,24,gungkang,,2401132,,,船艦,,,,,
701183,24,guraruc-,,2401133,,,具有｢攪亂｣之意,,,,,
701185,24,gurugur-,PAN26243,2401134,,,具有｢狗吠｣之意,,,,,
701186,24,guruguren,701185,2401135,,,被狗吠,,,,,
701187,24,guruguru,701185,2401136,,,命令狗吠,,,,,
701190,24,gusi,,2401137,,,護士,,,,,
701191,24,guzuguzuin,701192,2401138,,,正被鞭打,,,,,
701192,24,guzui,,2401139,,,鞭子,,,,,
701193,24,hacigacu,701046,2401140,,,八月,,,,,
701194,24,hadasi,,2401141,,,赤腳,,,,,
701195,24,haikikaku,,2401142,,,肺結核,,,,,
701196,24,haiya,,2401143,,U,轎車（日語借詞）,,,,,
701197,24,haiyang,,2401144,,,歌曲的虛詞,,,,,
701198,24,hakasi,,2401145,,,博士,,,,,
701199,24,haku,,2401146,,,盒子,,,,,
701200,24,hakuanga,,2401147,,,裝在盒子,,,,,
701201,24,hakuhaku,701199,2401148,,,裝在盒子,,,,,
701202,24,haliluya,,2401149,,,哈利路亞,,,,,
701203,24,hamunika,,2401150,,,口琴,,,,,
701204,24,hana,,2401151,,,花,,,,,
701205,24,hanako,701204,2401152,,,花子（日本女子名）,,,,,
701206,24,hanciu,,2401153,,,班長,,,,,
701207,24,handuru,,2401154,,,方向盤,,,,,
701208,24,handuruduru,701207,2401155,,,方向盤似的玩具,,,,,
701209,24,hang,,2401156,,,印章,,,,,
701210,24,hanggu,701209,2401157,,,小鍋子,,,,,
701211,24,hangkaci,,2401158,,,手帕,,,,,
701212,24,hantai,701211,2401159,,,反對,,,,,
701213,24,haya,,2401160,,,汽車,,,,,
701214,24,hicuzi,,2401161,,,執事,,,,,
701215,24,hikuki,,2401162,,,飛機,,,,,
701217,24,hisiu,,2401163,,,秘書,,,,,
701218,24,hiukicu,,2401164,,,表決,,,,,
701219,24,hiyu,,2401165,,,選票,,,,,
701220,24,huangti,,2401166,,,皇帝,,,,,
701222,24,huing,,2401167,,,法院,,,,,
701223,24,hukuku,,2401168,,,報告,,,,,
701224,24,hulic,,2401169,,,法律,,,,,
701225,24,husu,,2401170,,S,廣播器,,,,,
701226,24,hutu,,2401171,,,信封袋,,,,,
701227,24,huzinkai,,2401172,,,婦女會,,,,,
701228,24,huzinkaiciu,701227,2401173,,,婦女會長,,,,,
701229,24,i,,2401174,,B,在 （助詞）,36助詞或其他,,,,
701229,24,i,,2401175,,B,在某處,空間,,,,
701229,24,i,,2401176,,B,在（這裡）,助詞或其他,,,,
701229,24,i,,2401177,,B,在,36助詞或其他,,,,
701229,24,i,,2401178,,B,［位］,36助詞或其他,,,,
701229,24,i,,2401179,,B,［虛］,36助詞或其他,,,,
701230,24,i kalingku a tjaljaveqeveqan,,2401180,,,花蓮縣,,,,,
701231,24,i ljavaran a cau/kingiin,,2401181,,,議員,,,,,
701236,24,iainuan,701342,2401182,,,何處,,,,,
701237,24,iav,,2401183,,,青蛙,,,,,
701239,24,ibuk,,2401184,,S,男用上衣,18織布服飾,,,,
701239,24,ibuk,,2401185,,S,傳統上衣（男性）,織布服飾,,,,
701244,24,icasav,700364,2401186,,,在外面,,,,,
701246,24,icengceng,700505,2401187,,B,正當；適時,36助詞或其他,,,,
701246,24,icengceng,700505,2401188,,B,正在,助詞或其他,,,,
701249,24,icibacibang,,2401189,,,始終第一名,,,,,
701250,24,icibang,,2401190,,,第一名,,,,,
701251,24,icigacu,701046,2401191,,,一月,,,,,
701252,24,icinici,,2401192,,,一天,,,,,
701253,24,icizi,,2401193,,,一點鐘,,,,,
701254,24,icu,,2401194,,,具有「這個」之意,,,,,
701255,24,iday,,2401195,,S,百,數字計量,,,,
701256,24,idedet,700697,2401196,,,在附近,,,,,
701258,24,’idung,,2401197,,U,木炭,物品(不含食品),,,,
701259,24,’iga,,2401198,,,電影,,,,,
701260,24,igakku,701059,2401199,,,在學校,,,,,
701262,24,igidi,701135,2401200,,,在旁邊,,,,,
701263,24,ika,,2401201,,,不為,,,,,
701265,24,ika napenucug,,2401202,,,詞不達意,,,,,
701268,24,ikakemeljang,,2401203,,,不知道,否定詞,,,,
701269,24,ikaken,,2401204,,,我沒有,,,,,
701270,24,ikamakuda,,2401205,,I,沒關係,其他,,,,
701272,24,ikav,,2401206,,U,男用耳環,織布服飾,,,,
701275,24,ikiukai,702301,2401207,,,在教會,,,,,
701276,24,iku,PAN26455,2401208,,I,尾巴,動物(含昆蟲),,,,
701277,24,ikuikuan,701276,2401209,,,最後一名,,,,,
701278,24,’iladjan,,2401210,,B,椅子,物品(不含食品),,,,
701280,24,’iljain,,2401211,,I,藏起來,肢體動作,,,,
701282,24,’iljang,,2401212,,U,髒,特徵,,,,
701283,24,’iljas,,2401213,,B,月亮,自然景觀,,,,
701287,24,iluq,,2401214,,,耳垢,,,,,
701289,24,imaza,703675,2401215,,,在這裡,,,,,
701289,24,imaza,703675,2401216,,,這裡,疑問詞,,,,
701292,24,inadjuq,700030,2401217,,,遺留,,,,,
701293,24,inalang,,2401218,,,製作的,,,,,
701294,24,inalap,702503,2401219,,I,拿去了,,,,,
701295,24,inalapan,,2401220,,,取得,,,,,
701296,24,’inaljan,,2401221,,B,部落,抽象名詞,,,,
701297,24,’inaljesaw,,2401222,,I,粥,,,,,
701298,24,inamilikan,,2401223,,,美語,,,,,
701300,24,’inasav,,2401224,,,粥,食物(非植物),,,,
701304,24,inayatucu,707338,2401225,,,如此,,,,,
701308,24,ingav,,2401226,,,枝葉末端,,,,,
701310,24,ingcay,NAN006,2401227,,,空心菜,植物,,,,
701311,24,ini,PAN29955,2401228,,B,不是,35否定詞,,,,
701311,24,ini,PAN29955,2401229,,B,不是（回答用）,否定詞,,,,
701311,24,ini,PAN29955,2401230,,B,不是［回答用］,其他,,,,
701311,24,ini,PAN29955,2401231,,B,不,35否定詞,,,,
701312,24,ini-,,2401232,,,具有｢反對、表示不贊同｣之意,,,,,
701315,24,inianan,,2401233,,U,還沒有；尚未,36助詞或其他,,,,
701315,24,inianan,,2401234,,U,還沒有,36助詞或其他,,,,
701316,24,inianga,,2401235,,,已經沒有,,,,,
701318,24,inika,,2401236,,,不符合,,,,,
701318,24,inika,,2401237,,,不行,,,,,
701318,24,inika,,2401238,,,不良,,,,,
701318,24,inika,,2401239,,,不對,,,,,
701318,24,inika,,2401240,,,從不,助詞或其他,,,,
701318,24,inika,,2401241,,,沒有［表過去沒有作某事］,否定詞,,,,
701318,24,inika,,2401242,,,不是,,,,,
701318,24,inika,,2401243,,,不,,,,,
701318,24,inika,,2401244,,,不會,,,,,
701318,24,inika,,2401245,,,不；否定,,,,,
701320,24,inika minsenseg,,2401246,,,不停的,,,,,
701321,24,inika sun,,2401247,,,你就不....,,,,,
701322,24,inikamakaya,,2401248,,,不可以,否定詞,,,,
701324,24,inikana,,2401249,,,沒有上,,,,,
701325,24,inikananguaq,701318,2401250,,,行為不良,,,,,
701326,24,inikanaseljenguaq,701318,2401251,,,居住環境不方便,,,,,
701327,24,inikanguanguaq,704095,2401252,,,不好看,,,,,
701328,24,inikapacengceng,701318,2401253,,,不符合；不對稱,,,,,
701329,24,inikaparia,701318,2401254,,,不對,,,,,
701330,24,inikasedjaljep,700733,2401255,,,不適合；不相配,,,,,
701331,24,inikatjaljiqacamaya,,2401256,,,不大,,,,,
701332,24,inikatjen,,2401257,,,我們不知道,,,,,
701335,24,initungan,701397,2401258,,,衣服傳統服,,,,,
701336,24,iniyanan,,2401259,,,還（尚未）,助詞或其他,,,,
701338,24,inpic,,2401260,,,筆；鉛筆,,,,,
701338,24,inpic,,2401261,,,筆,物品(不含食品),,,,
701339,24,intucu,JPN064,2401262,,,煙囪,,,,,
701341,24,intulu’u,,2400952,,I,跑 (祈使),,,,,
701342,24,inu,,2401263,,B,在那兒,03疑問詞,,,,
701342,24,inu,,2401264,,B,哪裡,疑問詞,,,,
701342,24,inu,,2401265,,B,什麼地方；哪裡,疑問詞,,,,
701342,24,inu,,2401266,,B,在哪裡,03疑問詞,,,,
701345,24,inuinu,,2401267,,,哪裡,,,,,
701346,24,inuli,,2401268,,B,祈禱,28認知感官,,,,
701347,24,inulian,701346,2401269,,,為…祈禱,,,,,
701348,24,inulikai,701346,2401270,,,禱告會,,,,,
