編號,語別,詞語,音檔
705832,24,sangatjan,5877.mp3
705833,24,sangav-,5878.mp3
705835,24,sangel,5879.mp3
705837,24,sangua’,5881.mp3
705838,24,sanguanguaq,5882.mp3
705839,24,sanguaq,5883.mp3
705840,24,sanguljingulj,5884.mp3
705841,24,sanparavac,5885.mp3
705842,24,sanpulu,5886.mp3
705843,24,sanrinsia,5887.mp3
705844,24,sansiaven,5888.mp3
705845,24,sanzicu,5889.mp3
705846,24,sapai,5890.mp3
705847,24,sapediq,5892.mp3
705848,24,sapelj,5893.mp3
705850,24,sapui,5894.mp3
705851,24,sapuisiq,5895.mp3
705852,24,sapulju,5896.mp3
705853,24,sapuy,5897.mp3
705854,24,saqetju,5898.mp3
705855,24,saqetjuan,5901.mp3
705856,24,saqetjuqetju,5903.mp3
705857,24,saqimqim,5905.mp3
705858,24,sara,5906.mp3
705859,24,saraw-,5907.mp3
705860,24,saregem,5908.mp3
705861,24,saregeman,5910.mp3
705862,24,sarequng,5911.mp3
705863,24,sarukamayanga,5912.mp3
705864,24,sarukuya,5913.mp3
705865,24,sarumata,5914.mp3
705866,24,sarunguaq,5915.mp3
705868,24,sasa,5917.mp3
705870,24,sasaleven,5918.mp3
705871,24,sasaljak,5919.mp3
705872,24,sasansiavan,5920.mp3
705873,24,sasapain,5921.mp3
705875,24,sasavelan,5922.mp3
705876,24,sasavelen,5923.mp3
705877,24,sasekauljan,5924.mp3
705878,24,sasekezan,5925.mp3
705879,24,sasenayan,5926.mp3
705880,24,sasequ,5927.mp3
705881,24,sasequsequ,5928.mp3
705882,24,sasi’,5929.mp3
705883,24,sasigalju,5930.mp3
705885,24,sasiq,5931.mp3
705886,24,sasuayan,5932.mp3
705887,24,sasululjai,5933.mp3
705888,24,sasupuan,5934.mp3
705889,24,sasupuin,5935.mp3
705890,24,sasusuan,5936.mp3
705892,24,satemekel,5937.mp3
705893,24,sau,5938.mp3
705894,24,sau’aljay,5941.mp3
705895,24,saugseg,5942.mp3
705897,24,sauinamen,5943.mp3
705898,24,saulian,5944.mp3
705899,24,sauljauljai,5945.mp3
705900,24,sauni,5946.mp3
705901,24,sauqaljai,5947.mp3
705903,24,sauram,5948.mp3
705904,24,sauraman,5949.mp3
705906,24,sauyin,5950.mp3
705908,24,sauzayan,5951.mp3
705909,24,sauzuku,5952.mp3
705910,24,savac-,5953.mp3
705911,24,savaqar,5954.mp3
705912,24,savaqar-,5955.mp3
705913,24,savaqaran,5956.mp3
705914,24,savarequng,5957.mp3
705915,24,savavayan,5958.mp3
705916,24,savid,5959.mp3
705917,24,savid-,5961.mp3
705918,24,saviki,5962.mp3
705919,24,savuvuk,5963.mp3
705920,24,sayda,5964.mp3
705921,24,sazuain,5965.mp3
705922,24,sazuau,5966.mp3
705923,24,se,5967.mp3
705947,24,se’edralus,5990.mp3
706242,24,se’u,6273.mp3
705926,24,sebuqbuq,5969.mp3
705927,24,secaca,5970.mp3
705928,24,secacadja,5971.mp3
705929,24,secacikel,5972.mp3
705930,24,secalivat,5973.mp3
705931,24,secalivatanga,5974.mp3
705932,24,secaljisi,5975.mp3
705933,24,secapilj,5976.mp3
705934,24,secekcek,5977.mp3
705935,24,seceker,5978.mp3
705936,24,secevucecung,5979.mp3
705937,24,secevung,5980.mp3
705938,24,secugcug,5982.mp3
705941,24,sedjadjeljek,5983.mp3
705942,24,sedjaljep,5984.mp3
705943,24,sedjam,5985.mp3
705944,24,sedjekec,5987.mp3
705945,24,sedjivic,5988.mp3
705946,24,sedrupaq,5989.mp3
705948,24,segalju,5991.mp3
705949,24,segarang,5992.mp3
705950,24,segesegu,5993.mp3
705951,24,sekacedas,5994.mp3
705953,24,sekaledep,5995.mp3
705954,24,sekam,5996.mp3
705955,24,sekaman,5997.mp3
705956,24,sekapalak,5998.mp3
705957,24,sekataqed,5999.mp3
705958,24,sekaulj-,6000.mp3
705959,24,sekauljan,6001.mp3
705960,24,sekaumalj,6002.mp3
705961,24,sekavililj,6003.mp3
705962,24,sekazu,6004.mp3
705963,24,sekez-,6005.mp3
705964,24,sekezan,6006.mp3
705965,24,sekezu,6007.mp3
705966,24,sekiamav,6008.mp3
705967,24,sekuc-,6009.mp3
705968,24,sekulung,6010.mp3
705969,24,seladenga,6011.mp3
705970,24,selak-,6012.mp3
705971,24,selamu,6013.mp3
705973,24,selangeda,6014.mp3
705974,24,selapai,6015.mp3
705975,24,selaw-,6016.mp3
705977,24,selem,6017.mp3
705978,24,selemalemananga,6019.mp3
705979,24,seleman,6020.mp3
705980,24,selep,6021.mp3
705981,24,seliap,6024.mp3
705982,24,seljaljiak,6025.mp3
705983,24,seljang,6026.mp3
705984,24,seljaseljang,6028.mp3
705985,24,seljayar,6029.mp3
705986,24,seljec,6030.mp3
705987,24,seljecu,6031.mp3
705988,24,seljekuya,6032.mp3
705989,24,seljenguaq,6033.mp3
705990,24,seljud-,6034.mp3
705991,24,seljudjen,6035.mp3
705992,24,seljupetje,6036.mp3
705993,24,seljus-,6037.mp3
705994,24,seljuseljutjen,6038.mp3
705995,24,seluc,6039.mp3
705996,24,seluc-,6040.mp3
705997,24,sema,6041.mp3
705999,24,semacasav,6045.mp3
706000,24,semacemecemel,6046.mp3
706001,24,semadjelung,6048.mp3
706002,24,semagadu,6049.mp3
706003,24,semagakku,6051.mp3
706004,24,semainu,6055.mp3
706005,24,semakazayazaya,6056.mp3
706007,24,semakiukai,6057.mp3
706008,24,semakuc,6058.mp3
706010,24,semalimsim,6059.mp3
706011,24,semaljinga,6060.mp3
706012,24,semaljivalav,6061.mp3
706014,24,semalum,6062.mp3
706015,24,semamali,6063.mp3
706016,24,semamalji,6064.mp3
706017,24,semamaza,6065.mp3
706018,24,seman,6066.mp3
706020,24,semanberaq,6068.mp3
706021,24,semancaqev,6069.mp3
706022,24,semandjamai,6070.mp3
706024,24,semandjeli,6071.mp3
706025,24,semane,6072.mp3
706026,24,semanearai,6073.mp3
706027,24,semaneka,6074.mp3
706028,24,semanengeli,6075.mp3
706029,24,semanevuvuvuvuan,6076.mp3
706030,24,semangakku,6077.mp3
706031,24,semangaruc,6078.mp3
706032,24,semangel,6079.mp3
706033,24,semangudjus,6080.mp3
706034,24,semankai,6081.mp3
706035,24,semankakanen,6082.mp3
706036,24,semankala,6083.mp3
706037,24,semankaljualaq,6084.mp3
706038,24,semankasui,6085.mp3
706039,24,semankava,6086.mp3
706040,24,semankinsa,6087.mp3
706041,24,semankizing,6088.mp3
706042,24,semankuang,6089.mp3
706043,24,semankubav,6090.mp3
706044,24,semankun,6091.mp3
706045,24,semanlaljing,6092.mp3
706046,24,semanlialiav,6093.mp3
706047,24,semanljaceng,6094.mp3
706048,24,semanljavaran,6095.mp3
706049,24,semanljemet,6096.mp3
706050,24,semanljikayan,6097.mp3
706051,24,semanmaqacuvucuvung,6098.mp3
706052,24,semannamacai,6099.mp3
706053,24,semanpakung,6100.mp3
706054,24,semanpang,6101.mp3
706055,24,semanqavay,6102.mp3
706056,24,semanquma,6103.mp3
706057,24,semanquzu,6104.mp3
706058,24,semansapui,6105.mp3
706059,24,semansipaizan,6106.mp3
706060,24,semansunatj,6107.mp3
706061,24,semantadalj,6108.mp3
706062,24,semantjakaz,6109.mp3
706063,24,semanumaq,6110.mp3
706064,24,semanvaleng,6111.mp3
706065,24,semanvililj,6112.mp3
706066,24,semanvusam,6113.mp3
706067,24,semapairang,6115.mp3
706068,24,semapaisu,6116.mp3
706069,24,semapana,6117.mp3
706070,24,semapesap,6118.mp3
706071,24,semapicul,6119.mp3
706072,24,semapulju,6120.mp3
706074,24,semasa,6121.mp3
706075,24,sematjez,6122.mp3
706076,24,sematjumaq,6124.mp3
706077,24,sematua,6125.mp3
706078,24,semau,6126.mp3
706080,24,semaumaq,6127.mp3
706081,24,semavac,6128.mp3
706082,24,semavaqar,6129.mp3
706083,24,semavavua,6130.mp3
706084,24,semavid,6132.mp3
706111,24,seme’u,6150.mp3
706089,24,semekaulj,6133.mp3
706090,24,semekez,6135.mp3
706091,24,semelaw,6137.mp3
706092,24,semelem,6138.mp3
706093,24,semeliap,6139.mp3
706095,24,semeljud,6140.mp3
706096,24,semeljudj,6141.mp3
706098,24,semema,6142.mp3
706099,24,semenav,6143.mp3
706100,24,semenay,6144.mp3
706101,24,semengac,6145.mp3
706102,24,semepet,6146.mp3
706104,24,semeqetj,6147.mp3
706105,24,semequ,6148.mp3
706109,24,semetu,6149.mp3
706112,24,semevalj,6151.mp3
706113,24,semevec,6153.mp3
706114,24,semevus,6154.mp3
706116,24,semiaq,6155.mp3
706117,24,semiav,6156.mp3
706118,24,semicuacuayan,6157.mp3
706119,24,semika,6158.mp3
706120,24,semikau,6159.mp3
706121,24,semila,6160.mp3
706122,24,semiljeva,6161.mp3
706124,24,seminamalji,6162.mp3
706125,24,semingilj,6163.mp3
706127,24,semiqisiqitj,6164.mp3
706128,24,semiqitj,6165.mp3
706129,24,semivasi,6166.mp3
706130,24,semiyup,6167.mp3
706131,24,semkep,6168.mp3
706132,24,semkez,6169.mp3
706133,24,semnai,6170.mp3
706134,24,semnasenai,6171.mp3
706135,24,semqas,6172.mp3
706136,24,semu-,6173.mp3
706137,24,semu ricing,6174.mp3
706139,24,semu’aljic,6176.mp3
706149,24,semu’eljev,6183.mp3
706138,24,semualap,6175.mp3
706140,24,semuap,6177.mp3
706142,24,semuca’ev,6178.mp3
706144,24,semucemelj,6179.mp3
706145,24,semucevelj,6180.mp3
706146,24,semucikel,6181.mp3
706148,24,semudjilai,6182.mp3
706150,24,semuiljuq,6184.mp3
706151,24,semukaizuanan,6185.mp3
706152,24,semukava,6186.mp3
706153,24,semukedri,6187.mp3
706154,24,semukiam,6188.mp3
706155,24,semukuz,6189.mp3
706157,24,semuliav,6190.mp3
706159,24,semumuqic,6191.mp3
706160,24,semungadjai,6192.mp3
706161,24,semungicu,6193.mp3
706162,24,semupaisu,6194.mp3
706163,24,semupalalj,6195.mp3
706164,24,semupu,6196.mp3
706165,24,semupulju,6198.mp3
706166,24,semupusupu,6199.mp3
706167,24,semuqaca,6201.mp3
706168,24,semuqadjai,6202.mp3
706170,24,semuqayav,6203.mp3
706171,24,semuqelam,6204.mp3
706172,24,semuqeljev,6205.mp3
706174,24,semurabu,6206.mp3
706175,24,semuram,6207.mp3
706176,24,semusu,6208.mp3
706177,24,semusuq,6209.mp3
706178,24,semutj,6210.mp3
706179,24,semutj-,6211.mp3
706180,24,semutjaljupun,6212.mp3
706183,24,senai,6213.mp3
706184,24,senai-,6214.mp3
706185,24,senav-,6215.mp3
706186,24,senavalj,6216.mp3
706187,24,senavanin,6217.mp3
706188,24,senay,6218.mp3
706189,24,senema,6220.mp3
706190,24,sengac-,6221.mp3
706191,24,sengacan,6222.mp3
706193,24,sengesengan,6223.mp3
706194,24,sengkunglu,6224.mp3
706195,24,sengseng-,6225.mp3
706196,24,sengsengan,6226.mp3
706197,24,sengsengan i tjuma’,6229.mp3
706198,24,sepacengceng,6230.mp3
706199,24,sepacevelj,6231.mp3
706200,24,sepadjiqes,6232.mp3
706201,24,sepadria,6233.mp3
706202,24,sepairang,6234.mp3
706203,24,sepakacidilj,6235.mp3
706204,24,sepaljama,6236.mp3
706205,24,sepaljavak,6237.mp3
706206,24,sepaqaluqalu,6238.mp3
706207,24,sepaqudjalj,6239.mp3
706208,24,sepasaliv,6240.mp3
706209,24,sepatj,6241.mp3
706210,24,sepatj a pulu’,6243.mp3
706212,24,sepatjaqepuan,6244.mp3
706213,24,sepatjavatan,6245.mp3
706214,24,sepelaqut,6246.mp3
706215,24,sepelj,6247.mp3
706216,24,sepeljuq,6248.mp3
706217,24,sepet-,6249.mp3
706218,24,sepi,6250.mp3
706219,24,sepu-,6252.mp3
706220,24,sepulingetj,6253.mp3
706221,24,sepurpur,6254.mp3
706222,24,seqaljudj,6255.mp3
706223,24,seqazalj,6256.mp3
706225,24,seqeledj,6257.mp3
706226,24,seqelicing,6258.mp3
706227,24,seqeseq-,6259.mp3
706228,24,seqetit,6260.mp3
706229,24,seqetj-,6261.mp3
706230,24,seqiladj,6262.mp3
706231,24,sequ,6263.mp3
706232,24,seretjeg,6264.mp3
706234,24,serupaq,6265.mp3
706235,24,sesazua,6266.mp3
706237,24,setjaula,6267.mp3
706238,24,setjelangalj,6268.mp3
706239,24,setjurudj,6269.mp3
706240,24,setu,6270.mp3
706241,24,setukez,6271.mp3
706244,24,sevacaq,6274.mp3
706245,24,sevalit,6275.mp3
706246,24,sevalitan,6276.mp3
706247,24,sevalj-,6278.mp3
706248,24,sevec-,6279.mp3
706250,24,seveliuq,6280.mp3
706251,24,seveng,6281.mp3
706253,24,sevesevec,6282.mp3
706254,24,seviri,6283.mp3
706255,24,seviry,6284.mp3
706256,24,sevuc-,6285.mp3
706257,24,sevuljuq,6286.mp3
706258,24,sevur-,6287.mp3
706259,24,sevuriad,6288.mp3
706260,24,sevus-,6289.mp3
706261,24,sevusen,6290.mp3
706262,24,sezam-,6291.mp3
706263,24,sezaman,6292.mp3
706264,24,sezetj-,6293.mp3
706265,24,sezetjen,6294.mp3
706266,24,sezikezuku,6295.mp3
706275,24,si’alja’alja’alja,6303.mp3
706314,24,si’elji’eljing,6336.mp3
706556,24,si’uli’ulip,6569.mp3
706267,24,siac,6296.mp3
706271,24,siakai,6297.mp3
706272,24,sialangan,6298.mp3
706273,24,sialap,6299.mp3
706274,24,sialja,6300.mp3
706276,24,siaq-,6304.mp3
706277,24,siaqan,6305.mp3
706278,24,siasiaq,6306.mp3
706279,24,siasing,6307.mp3
706282,24,siav,6308.mp3
706283,24,siavi,6309.mp3
706285,24,siberes,6310.mp3
706286,24,sibin,6311.mp3
706287,24,sibiru,6312.mp3
706288,24,sibuqbuq,6313.mp3
706290,24,sicacacaca,6314.mp3
706291,24,sicangicangit,6315.mp3
706292,24,sicangitan,6316.mp3
706293,24,sicapacapan,6317.mp3
706294,24,sicapecaper,6318.mp3
706295,24,sicapilj,6319.mp3
706296,24,sicaqev,6320.mp3
706297,24,sicaqevan,6321.mp3
706298,24,sicauvan,6322.mp3
706299,24,sicavilj,6323.mp3
706300,24,sicaviljan,6324.mp3
706303,24,sicevelj,6325.mp3
706304,24,sicevud,6326.mp3
706305,24,siciacian,6327.mp3
706306,24,sicigacu,6328.mp3
706307,24,sicuacuayan,6329.mp3
706308,24,sicuayan,6330.mp3
706309,24,sicukau,6332.mp3
706310,24,sicusucusu,6333.mp3
706311,24,sidangadangas,6334.mp3
706312,24,sidjamedjameq,6335.mp3
706315,24,sigacu,6337.mp3
706316,24,sigaugaw,6338.mp3
706318,24,sigucar,6339.mp3
706320,24,sikacekelj,6340.mp3
706321,24,sikacu,6343.mp3
706322,24,sikacunuq,6344.mp3
706323,24,sikadikadikad,6345.mp3
706324,24,sikai,6346.mp3
706325,24,sikakan,6347.mp3
706326,24,sikakudanan,6348.mp3
706327,24,sikaljialjia,6349.mp3
706328,24,sikamasanmusalj,6350.mp3
706329,24,sikapalisi,6351.mp3
706330,24,sikapalisilisi,6352.mp3
706331,24,sikapuapualjan,6353.mp3
706332,24,sikaqeljing,6354.mp3
706333,24,sikaqepuqepuan,6355.mp3
706334,24,sikaqilji,6356.mp3
706335,24,sikaqinacanacap,6357.mp3
706336,24,sikaqipeqipel,6358.mp3
706337,24,sikasalu,6359.mp3
706338,24,sikasengseng,6360.mp3
706339,24,sikata’aljaan,6361.mp3
706340,24,sikataqaljan,6362.mp3
706341,24,sikateketekl,6364.mp3
706343,24,sikau,6365.mp3
706344,24,sikaukau,6366.mp3
706345,24,sikaus,6367.mp3
706346,24,sikavacuk,6368.mp3
706347,24,sikavaljualjut,6369.mp3
706348,24,sikavaljut,6370.mp3
706349,24,sikavaljutan,6371.mp3
706350,24,sikaw,6372.mp3
706351,24,sikelai,6373.mp3
706352,24,sikeljangan,6374.mp3
706353,24,sikicakav,6375.mp3
706354,24,sikiljivak,6376.mp3
706355,24,sikincengecengelj,6377.mp3
706356,24,siking,6378.mp3
706357,24,sikingidju,6380.mp3
706358,24,sikipaisuan,6381.mp3
706359,24,sikipavavalan,6382.mp3
706360,24,sikizengezenger,6383.mp3
706361,24,sikuda,6384.mp3
706362,24,sikudaan,6386.mp3
706363,24,sikudakudan,6387.mp3
706364,24,sila-,6388.mp3
706365,24,silagav,6389.mp3
706366,24,silaing,6390.mp3
706367,24,silamedj,6391.mp3
706368,24,sileduan,6392.mp3
706369,24,sili,6393.mp3
706370,24,siliguligu,6394.mp3
706373,24,siljeva-,6395.mp3
706374,24,siljevavav,6396.mp3
706376,24,silji,6397.mp3
706377,24,siljian,6399.mp3
706378,24,similingan,6400.mp3
706379,24,sinamazan,6401.mp3
706380,24,sinan,6402.mp3
706381,24,sinanengeli,6403.mp3
706382,24,sinankasui,6404.mp3
706383,24,sinanljemet,6405.mp3
706384,24,sinanpakung,6406.mp3
706385,24,sinansiav,6407.mp3
706386,24,sinapayananga,6408.mp3
706387,24,sinasi,6409.mp3
706388,24,sinekauljan,6410.mp3
706389,24,sinepetan,6411.mp3
706390,24,sinevalj,6412.mp3
706391,24,sinevaudjan,6413.mp3
706392,24,sinevec,6414.mp3
706394,24,singhu,6415.mp3
706396,24,singidan,6416.mp3
706397,24,singilj,6417.mp3
706398,24,singising,6418.mp3
706399,24,singlit,6419.mp3
706400,24,singuc,6420.mp3
706403,24,sini-,6421.mp3
706404,24,sinialap,6422.mp3
706405,24,siniaya,6423.mp3
706406,24,sinibuqbuq,6424.mp3
706407,24,sinicaca,6425.mp3
706409,24,sinidjamai,6426.mp3
706410,24,sinika,6427.mp3
706411,24,sinikaculju,6428.mp3
706412,24,sinikaqelec,6429.mp3
706413,24,sinikasui,6430.mp3
706415,24,siniki’eces,6432.mp3
706414,24,sinikicual,6431.mp3
706416,24,sinikipaiz,6433.mp3
706417,24,sinikipaselem,6434.mp3
706418,24,sinikivalit,6435.mp3
706419,24,sinilavut,6436.mp3
706420,24,siniljama,6437.mp3
706421,24,sining,6438.mp3
706422,24,siningelitan,6439.mp3
706424,24,sinipacai,6440.mp3
706425,24,sinipacapel,6441.mp3
706426,24,sinipadangdang,6442.mp3
706427,24,sinipakasangas,6443.mp3
706428,24,sinipapadjeng,6444.mp3
706429,24,sinipaparangez,6445.mp3
706430,24,sinipaqati,6446.mp3
706431,24,sinipaqusul,6447.mp3
706432,24,sinipatalevak,6448.mp3
706433,24,sinipatangez,6449.mp3
706434,24,sinipavay,6450.mp3
706435,24,sinipaveli,6451.mp3
706436,24,sinipavelianga,6452.mp3
706437,24,sinipenetj,6453.mp3
706438,24,sinipenid,6454.mp3
706439,24,sinipupatarevan,6455.mp3
706440,24,siniqaljudj,6456.mp3
706441,24,siniqeljing,6457.mp3
706442,24,siniquma,6458.mp3
706443,24,sinirukuz,6459.mp3
706444,24,sinisanparavac,6460.mp3
706445,24,sinitalem,6461.mp3
706446,24,sinitjeketjek,6462.mp3
706447,24,sinivai,6463.mp3
706448,24,siniveli,6464.mp3
706449,24,siniveric,6465.mp3
706450,24,sinizaljzalj,6466.mp3
706451,24,sinizaljzaljanga,6467.mp3
706452,24,sinizaqav,6468.mp3
706453,24,sinizazav,6469.mp3
706454,24,sinizenger,6470.mp3
706455,24,sinka,6471.mp3
706456,24,sinkeljang,6472.mp3
706457,24,sinkezan,6473.mp3
706458,24,sinkiu,6474.mp3
706459,24,sinkiukiu,6475.mp3
706460,24,sinkulungan,6476.mp3
706461,24,sinljudjanga,6477.mp3
706463,24,sinsi,6478.mp3
706464,24,sinuceveljan,6479.mp3
706465,24,sinupu,6481.mp3
706466,24,sinupuan,6482.mp3
706467,24,sinurabu,6484.mp3
706468,24,sinuvengetjan,6485.mp3
706469,24,sinvai,6486.mp3
706470,24,sinvaudjan,6487.mp3
706471,24,sinvusanga,6488.mp3
706472,24,sinzia,6489.mp3
706473,24,sinzianga,6490.mp3
706474,24,sipacacikelan,6491.mp3
706475,24,sipacunan,6492.mp3
706476,24,sipadjadjas,6493.mp3
706477,24,sipaipaiz,6494.mp3
706478,24,sipaizan,6495.mp3
706482,24,sipanapanaq a vitjuqan,6496.mp3
706483,24,sipangtjez,6497.mp3
706484,24,sipataud,6499.mp3
706485,24,sipatjatjaucikecikel,6500.mp3
706486,24,sipaukuz,6501.mp3
706487,24,sipaveli,6502.mp3
706489,24,sipazaingan,6503.mp3
706490,24,sipazaizaing,6504.mp3
706491,24,sipazekatj,6505.mp3
706492,24,sipazini,6506.mp3
706493,24,sipecungu,6507.mp3
706495,24,sipualjaljak,6508.mp3
706496,24,sipualjaljakan,6510.mp3
706497,24,sipuljaljak,6511.mp3
706498,24,sipumedjek,6512.mp3
706499,24,sipun,6513.mp3
706500,24,siq-,6514.mp3
706501,24,siqaivuan,6515.mp3
706502,24,siqaivuivu,6516.mp3
706503,24,siqaljuqaljupan,6517.mp3
706504,24,siqaqivuan,6518.mp3
706505,24,siqauqav,6519.mp3
706506,24,siqelaqelan,6520.mp3
706507,24,siqeljevan,6521.mp3
706509,24,siqiladj,6522.mp3
706511,24,siquliqulip,6523.mp3
706512,24,siqunu,6524.mp3
706513,24,sirakeraketj,6526.mp3
706514,24,siraqiraqiz,6528.mp3
706515,24,siravarava,6529.mp3
706516,24,sirihayan,6530.mp3
706518,24,sirukurukung,6531.mp3
706519,24,sirupucemel,6532.mp3
706520,24,sirutemulu,6533.mp3
706523,24,sisakusakuc,6534.mp3
706524,24,sisan umaq,6535.mp3
706525,24,sisankavan,6536.mp3
706526,24,sisapa,6537.mp3
706527,24,sisapasapay,6538.mp3
706528,24,sisekez,6539.mp3
706529,24,sisekezanan,6540.mp3
706530,24,siselapai,6541.mp3
706531,24,sisema,6542.mp3
706533,24,sisevusevus,6543.mp3
706534,24,sisilj,6544.mp3
706535,24,sisualalap,6545.mp3
706536,24,sitalatalaw,6546.mp3
706537,24,sitamadamadang,6547.mp3
706538,24,sitatatataq,6548.mp3
706539,24,sitecek,6549.mp3
706540,24,sitekel,6550.mp3
706541,24,sitekelan,6551.mp3
706542,24,sitiavan,6552.mp3
706543,24,sitjaucikelan,6553.mp3
706544,24,sitjenutjenun,6554.mp3
706545,24,sitjizulj,6555.mp3
706546,24,situ,6556.mp3
706547,24,situcuan,6557.mp3
706548,24,situcuwananga,6558.mp3
706549,24,situgutugut,6559.mp3
706550,24,situlek,6560.mp3
706551,24,situngan,6561.mp3
706552,24,siuaguagu,6562.mp3
706553,24,siubai,6563.mp3
706554,24,siubaubai,6565.mp3
706555,24,siuc,6567.mp3
706557,24,siuljai,6570.mp3
706558,24,siumaljan,6571.mp3
706559,24,siumaumalj,6572.mp3
706563,24,siva,6573.mp3
706564,24,siva a pulu’,6574.mp3
706567,24,sivaaqepuan,6575.mp3
706568,24,sivai,6576.mp3
706569,24,sivaik,6577.mp3
706570,24,sivaivaik,6578.mp3
706571,24,sivala,6579.mp3
706572,24,sivasiv,6580.mp3
706573,24,sivatevateq,6581.mp3
706574,24,sivavatan,6582.mp3
706576,24,sivengetj,6583.mp3
706577,24,siveric,6584.mp3
706578,24,siviliviling,6585.mp3
706579,24,sivitjai,6586.mp3
706580,24,sivitjay,6587.mp3
706581,24,sivuljuq,6588.mp3
706588,24,sizaingan,6589.mp3
706589,24,sizangazangal,6590.mp3
706590,24,sizazazazaw,6591.mp3
706591,24,sizi,6592.mp3
706592,24,sizurung,6594.mp3
706593,24,su,6595.mp3
706594,24,su calinga,6598.mp3
706595,24,sualapu,6599.mp3
706596,24,suasavan,6600.mp3
706599,24,sudju,6601.mp3
706600,24,sugaku,6602.mp3
706601,24,suhuican,6603.mp3
706602,24,suilja-,6604.mp3
706603,24,sukub-,6605.mp3
706604,24,sulapelj,6606.mp3
706605,24,sulem-,6607.mp3
706606,24,sulippa,6608.mp3
706608,24,sulja,6609.mp3
706609,24,suljem,6612.mp3
706610,24,suljivatj,6614.mp3
706612,24,sun,6616.mp3
706613,24,sun-,6617.mp3
706614,24,sunatj,6618.mp3
706615,24,sunciu,6620.mp3
706616,24,supal,6622.mp3
706617,24,supil-,6623.mp3
706618,24,supisupil,6624.mp3
706619,24,supisupilanga,6626.mp3
706620,24,supu,6627.mp3
706621,24,supung,6631.mp3
706622,24,suqelam,6632.mp3
706623,24,suqelaman,6633.mp3
706625,24,suqes-,6634.mp3
706626,24,suqesen,6635.mp3
706627,24,surabu-,6636.mp3
706628,24,suram-,6637.mp3
706629,24,suraman,6638.mp3
706631,24,surur-,6639.mp3
706632,24,susiaqan,6640.mp3
706633,24,susu,6641.mp3
706634,24,susuq-,6644.mp3
706635,24,sutjav,6645.mp3
706636,24,sutjaw,6646.mp3
706637,24,suvengetjan,6647.mp3
706638,24,suvucungi,6648.mp3
706639,24,suvur-,6649.mp3
706640,24,suvuvu,6650.mp3
706641,24,ta,6651.mp3
706642,24,ta’alja’aljan,6655.mp3
706652,24,ta’ecevan,6663.mp3
706653,24,ta’ed,6664.mp3
706643,24,tabi,6656.mp3
706644,24,tacavilj,6657.mp3
706645,24,tacekeljan,6658.mp3
706648,24,tad,6659.mp3
706649,24,tadalj,6660.mp3
706650,24,tadjaljeng,6661.mp3
706651,24,tadjekuacan,6662.mp3
706654,24,tagilj-,6665.mp3
706655,24,taguan,6666.mp3
706656,24,tagumec,6667.mp3
706658,24,taicu,6668.mp3
706659,24,taidai,6670.mp3
706660,24,taidai akudrav,6671.mp3
706661,24,taiday,6672.mp3
706662,24,taihuku,6674.mp3
706663,24,tailj,6676.mp3
706664,24,taitan,6678.mp3
706665,24,taitu,6680.mp3
706666,24,taiwan,6681.mp3
706667,24,takalj,6683.mp3
706668,24,takaljan,6684.mp3
706669,24,takamimura,6685.mp3
706670,24,takatakalj,6686.mp3
706671,24,takec,6687.mp3
706672,24,takidis,6688.mp3
706673,24,takit,6689.mp3
706674,24,takitj,6691.mp3
706675,24,takiukayan,6692.mp3
706676,24,takuzuljan,6693.mp3
706678,24,talagalj,6694.mp3
706679,24,talaq-,6695.mp3
706680,24,talav,6696.mp3
706681,24,talavan,6698.mp3
706682,24,talekelekan,6699.mp3
706683,24,talem,6700.mp3
706684,24,taleng,6701.mp3
706685,24,taleng a uqaljay,6702.mp3
706686,24,talevecan,6703.mp3
706687,24,talidu,6704.mp3
706688,24,talimuzav,6705.mp3
706689,24,taljitiv,6706.mp3
706691,24,talutlutan,6707.mp3
706692,24,tamadang,6708.mp3
706695,24,tanadam,6710.mp3
706696,24,tangatangaw,6711.mp3
706697,24,tangaw-,6712.mp3
706699,24,tangez,6714.mp3
